Algoritmi.A_STAR;Heuristiikka.ESTEETON;(561, 550);(414, 468);180.96551211459382;0.2847788333892822;2866
Algoritmi.JPS;Heuristiikka.ESTEETON;(561, 550);(414, 468);180.96551211459382;0.18973422050476074;29
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(527, 390);(870, 136);451.1391770309023;0.8395910263061523;30986
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(527, 390);(870, 136);451.1391770309007;0.42250490188598633;77
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(527, 390);(870, 136);451.1391770309023;1.1915221214294434;21241
Algoritmi.JPS;Heuristiikka.ESTEETON;(527, 390);(870, 136);451.1391770309007;0.3756241798400879;67
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(920, 399);(268, 253);712.4751801064723;1.447847843170166;73806
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(920, 399);(268, 253);712.475180106472;0.6929149627685547;135
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(920, 399);(268, 253);712.4751801064724;2.393378257751465;22299
Algoritmi.JPS;Heuristiikka.ESTEETON;(920, 399);(268, 253);712.475180106472;0.14926600456237793;19
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(632, 393);(647, 196);203.21320343559637;0.07059597969055176;4620
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(632, 393);(647, 196);203.21320343559643;0.2047560214996338;27
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(632, 393);(647, 196);203.2132034355964;0.25220203399658203;2299
Algoritmi.JPS;Heuristiikka.ESTEETON;(632, 393);(647, 196);203.21320343559643;0.20349788665771484;27
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(255, 782);(451, 359);504.1858582251277;1.67189621925354;52903
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(255, 782);(451, 359);504.1858582251266;0.48260998725891113;71
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(255, 782);(451, 359);504.1858582251277;1.5470540523529053;41798
Algoritmi.JPS;Heuristiikka.ESTEETON;(255, 782);(451, 359);504.1858582251266;0.39563488960266113;57
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(464, 724);(471, 1006);292.3553390593274;0.07347512245178223;4790
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(464, 724);(471, 1006);292.3553390593274;0.24469923973083496;49
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(464, 724);(471, 1006);292.3553390593274;0.31498122215270996;3145
Algoritmi.JPS;Heuristiikka.ESTEETON;(464, 724);(471, 1006);292.3553390593274;0.24549102783203125;49
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(710, 650);(225, 447);569.0853531617396;1.4138660430908203;61254
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(710, 650);(225, 447);569.0853531617383;0.3333261013031006;75
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(710, 650);(225, 447);569.0853531617396;2.455206871032715;46294
Algoritmi.JPS;Heuristiikka.ESTEETON;(710, 650);(225, 447);569.0853531617383;0.23131799697875977;44
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(955, 121);(368, 587);792.3250352560312;1.9970331192016602;72046
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(955, 121);(368, 587);792.3250352560274;0.6762959957122803;116
